4.477336814478207,3,0,0,2,2011,9,3,5,0,1.0814214298088216,-0.9373641585146616,-0.014431183668163594
5.5174528964647065,3,0,1,1,2012,8,13,0,14,2.19225980813309,0.5072260055300389,-1.412858490580514
5.814130531825067,4,0,0,1,2011,11,5,5,17,-0.6674032508285609,0.6605807744880359,-1.013002450029402
6.436150368369428,3,0,1,1,2012,8,9,3,19,2.3444178364523283,0.21141615601904648,-0.0735535063345631
4.262679877041316,2,0,1,1,2011,4,14,3,6,-1.114013334108353,-0.9947335666945137,-0.05818271349834814
5.111987788356544,1,0,1,1,2012,1,18,2,20,-2.0306729113386033,1.3281692599229065,-0.6990214827056282
6.1675164908883415,4,0,1,2,2012,10,15,0,7,0.565045532097467,0.5613501396838044,1.0617177545235412
5.313205979041787,1,0,1,1,2011,3,3,3,17,-1.3851607800557066,0.3816228965577857,-2.681139879672979
4.276666119016055,2,0,0,2,2011,6,19,6,7,1.1225586467471516,-0.7727736425689038,0.5201994600172961
5.6240175061873385,2,0,1,1,2012,4,5,3,12,-0.18790019106730718,-0.04857934399343633,-2.188883598907026
5.5012582105447265,3,0,1,1,2012,7,5,3,11,3.009569568147756,1.539010848451269,-0.15960360467991408
5.332718793265369,2,0,1,1,2012,4,10,1,21,-0.2953995571442366,2.6682097889524714,0.2864564770540068
5.976350909297934,4,0,0,1,2011,10,8,5,17,1.1420429419546845,0.07456236156385265,-0.6900707842963211
2.19722457733622,2,0,1,1,2011,6,6,0,2,0.5545546297413889,-1.4738018351400455,0.5037438396143457
6.450470422144176,2,0,1,1,2012,4,9,0,17,0.39198675902938446,2.4055199830910237,0.2362536444199519
4.204692619390967,3,0,0,2,2011,8,7,6,2,1.4865632060302771,-0.6569107101107193,1.1120483645604082
2.19722457733622,1,0,0,1,2012,1,1,6,4,-1.539410028889725,-1.255111922582672,0.010108824255296689
5.783825182329737,3,0,0,1,2011,8,7,6,13,3.111322214701042,1.2769020378480413,0.10470467422602281
5.393627546352363,1,0,1,1,2012,1,17,1,16,-0.30044001626681105,2.06574828368874,2.111461803455427
